genre,file_number,spectral_centroid,spectral_flux_mean,chroma_features,tonal_centroid,tempo,hnr
reggae,17,1303.334215,55750.33,"[0.5717306137084961, 0.6465190052986145, 0.5797589421272278, 0.5183528661727905, 0.6111916303634644, 0.5527769327163696, 0.6864144802093506, 0.5256287455558777, 0.5687573552131653, 0.6556065082550049, 0.6249379515647888, 0.6826049089431763]","[[ 1.14940428e-03  3.99877711e-03  4.43095543e-03 ...  9.09990219e-03
   1.02790195e-02  7.56223984e-03]
 [-3.95670811e-03 -3.06046802e-03 -4.23054943e-03 ... -1.53659221e-03
  -1.56287607e-03 -5.93740103e-03]
 [ 7.42932409e-03  8.02734494e-03  9.58435237e-03 ...  2.58323252e-02
   2.45528370e-02  1.57660022e-02]
 [ 5.11529297e-03  4.61039692e-03 -1.42134726e-03 ...  1.81520060e-02
   2.47571692e-02  1.61918402e-02]
 [ 2.44475651e-03  2.49722091e-03  3.69390413e-03 ...  6.66653083e-03
   7.29955889e-03  5.97173403e-03]
 [ 2.39812024e-03  1.64214708e-03  1.09821558e-05 ...  4.57441621e-03
   4.92672995e-03  4.64390218e-03]]",126.0480183,-106.765015
reggae,19,1110.708951,57787.926,"[0.6703246235847473, 0.6841871738433838, 0.5440829396247864, 0.4672119915485382, 0.4963180124759674, 0.578553318977356, 0.47271597385406494, 0.5021260976791382, 0.5935409665107727, 0.5514749884605408, 0.6939531564712524, 0.6287060379981995]","[[ 2.25153342e-03  2.52245564e-03  2.30516738e-03 ...  4.96513653e-03
   6.58865819e-03  3.29899503e-03]
 [ 1.98439724e-03  2.11310158e-03  4.78684730e-04 ...  6.73743880e-03
   6.75562068e-03  5.62008878e-03]
 [ 1.08011067e-04 -1.64657831e-03  6.28963113e-04 ...  3.67432833e-04
   1.01225823e-03 -2.76236981e-03]
 [ 4.64658439e-03  4.34657186e-03  5.94808161e-03 ...  5.83761185e-03
   1.35023892e-03  1.05173141e-03]
 [ 1.00191776e-03  1.89418357e-03  3.20956822e-03 ... -3.65120865e-03
  -5.14953474e-03 -4.34281474e-03]
 [-1.27628632e-03 -1.53384358e-03 -7.97312707e-04 ... -7.60760158e-04
  -1.95940956e-04 -8.84123147e-05]]",147.65625,-112.39468
reggae,20,830.1284702,57481.633,"[0.5127801895141602, 0.4873398542404175, 0.6939682364463806, 0.5548297762870789, 0.5698869228363037, 0.4893820583820343, 0.5353134870529175, 0.5948933362960815, 0.4893612861633301, 0.5262972712516785, 0.5016024708747864, 0.5854266285896301]","[[ 3.70962045e-03  2.86889336e-03  3.10793727e-04 ... -4.92333483e-03
  -4.32348218e-03 -2.75980749e-03]
 [-3.49821254e-03 -6.15418089e-04 -6.72229659e-04 ... -3.53398450e-03
  -2.04538129e-03 -1.96659576e-03]
 [ 9.98283178e-03  5.62471151e-03  4.80421633e-03 ...  1.84359401e-03
   3.40170413e-03  4.34448570e-03]
 [ 1.71614438e-03  2.12378800e-04  3.84131819e-03 ...  8.46484303e-03
   4.79061157e-03 -6.22339547e-04]
 [ 5.12267989e-03  2.90632192e-03  1.16219195e-03 ... -3.73230876e-03
  -6.93632147e-07  1.60033519e-03]
 [ 1.21076964e-03  1.49494596e-03  3.63462418e-03 ...  1.36618316e-03
   9.09101218e-05  7.50526786e-04]]",126.0480183,-118.33516
reggae,21,1345.531201,42720.18,"[0.650411069393158, 0.5981119871139526, 0.6745992302894592, 0.606464147567749, 0.6514009237289429, 0.6580182909965515, 0.6926146745681763, 0.7259541153907776, 0.6316861510276794, 0.6461050510406494, 0.5918673872947693, 0.6414020657539368]","[[ 3.68534512e-04  1.08025267e-03 -1.02058968e-03 ... -4.20905335e-03
  -6.97851703e-03 -7.37344437e-03]
 [ 2.53295930e-04  9.09562524e-04  9.95043538e-05 ...  5.92775285e-03
   4.06622176e-03  4.20938248e-03]
 [ 2.38583237e-03  4.16596979e-03  7.10067898e-03 ...  5.52236289e-03
   5.49712777e-03  9.69689339e-03]
 [ 7.60097802e-03  1.10732615e-02  1.17911696e-02 ... -1.08888745e-02
  -1.19316429e-02 -1.09420642e-02]
 [ 3.86755413e-03  2.91702967e-03  3.56229791e-03 ...  4.99923272e-03
   5.38451473e-03  3.86727990e-03]
 [-9.07843933e-04  4.55807894e-04  1.16389804e-03 ... -3.09450552e-04
  -2.36719847e-04 -7.07581639e-04]]",103.359375,-106.146255
reggae,23,1773.569847,49569.656,"[0.5882679224014282, 0.6109380125999451, 0.5854048728942871, 0.6921935677528381, 0.5762391090393066, 0.6138668060302734, 0.661273717880249, 0.6080042719841003, 0.642735481262207, 0.6920031309127808, 0.794241189956665, 0.694273054599762]","[[ 4.38812021e-03  5.41385697e-03  8.86935655e-03 ...  4.69465358e-03
   1.10534464e-03  2.57299413e-04]
 [-3.13998334e-03 -5.47395514e-03 -8.46051128e-03 ... -7.16515815e-03
  -6.63636646e-03 -5.54115320e-03]
 [ 2.06307322e-03  4.41819429e-05 -1.91637874e-03 ... -1.73310190e-03
   1.85299665e-03  8.86619091e-03]
 [ 7.26069510e-03  8.18804651e-03  1.30407512e-02 ...  2.31388807e-02
   1.67877600e-02  1.50668994e-02]
 [ 8.67782209e-05  1.17434504e-03  3.31051912e-03 ...  1.92968141e-03
   5.16063931e-03  6.35462865e-03]
 [-1.79472938e-03 -1.02561153e-03  8.14924017e-04 ... -8.38262960e-04
   8.05882737e-04  7.32338056e-04]]",129.1992188,-112.17232
reggae,24,1169.005072,57530.56,"[0.5950475931167603, 0.5206509232521057, 0.6075881719589233, 0.5777866244316101, 0.5276834964752197, 0.617685079574585, 0.5066604614257812, 0.5643264055252075, 0.4256729185581207, 0.5267347097396851, 0.6400268077850342, 0.566594660282135]","[[ 0.0022781   0.00040432 -0.00018753 ...  0.00112474 -0.00108787
  -0.00031062]
 [-0.0045464  -0.00588222 -0.00693028 ... -0.01100461 -0.01235018
  -0.01153997]
 [ 0.0076596   0.00340228 -0.00144985 ... -0.00504921  0.01097995
   0.01706827]
 [ 0.00296132  0.00355856  0.00248095 ...  0.02592344  0.017695
   0.01135489]
 [ 0.00212837  0.00255518  0.0018952  ... -0.00221534  0.00010899
   0.00046763]
 [ 0.00117607  0.00123135 -0.0011953  ... -0.00093984  0.00139689
   0.00020443]]",139.6748311,-99.301575
reggae,25,1169.188461,54694.336,"[0.5652902126312256, 0.46527358889579773, 0.5874051451683044, 0.5315268039703369, 0.6311525702476501, 0.5666098594665527, 0.49488669633865356, 0.6024216413497925, 0.5478062629699707, 0.527416467666626, 0.4568924605846405, 0.5613219738006592]","[[-3.65551733e-04 -1.61107885e-03 -2.64321980e-03 ...  3.84127148e-03
   7.05023200e-03  9.07623643e-03]
 [-2.67551667e-03 -2.56945185e-03 -1.73374989e-03 ... -3.43763908e-05
  -7.97325960e-04 -2.83541155e-03]
 [ 8.81666690e-03  9.08145308e-03  8.52246583e-03 ...  2.24200636e-02
   1.33231208e-02  1.22299045e-02]
 [-1.58153474e-03 -2.09791958e-03 -6.95111603e-03 ... -3.09416428e-02
  -2.95080319e-02 -1.51259303e-02]
 [ 1.65205111e-03  3.01031835e-03  3.14445391e-03 ...  7.97336283e-03
   7.86000076e-03  7.78175582e-03]
 [ 1.55728310e-04  1.05256215e-03  1.85210444e-03 ...  4.96310368e-03
   3.96247953e-03  1.35048293e-03]]",120.1853198,-105.80301
reggae,26,1135.187332,54896.9,"[0.5628426671028137, 0.5774850845336914, 0.5935578942298889, 0.5617994666099548, 0.6476404666900635, 0.5806758403778076, 0.6496272087097168, 0.5435775518417358, 0.4611586034297943, 0.5412034392356873, 0.5800496339797974, 0.7138962745666504]","[[ 0.00586722  0.00194391 -0.00190293 ...  0.00563713  0.0016742
  -0.00176236]
 [ 0.00173226  0.00419951  0.00277964 ...  0.01404107  0.01306367
   0.00564487]
 [ 0.00126316  0.00879284  0.00362226 ...  0.00338227  0.00093301
  -0.00038018]
 [-0.00326272 -0.00257033 -0.00391541 ...  0.02287379  0.02420328
   0.01354249]
 [ 0.00109251  0.00094966  0.00353957 ... -0.00089788  0.00042522
  -0.00016976]
 [ 0.00085564  0.00031563  0.00115251 ...  0.00349863  0.00518307
   0.00403095]]",135.9991776,-106.94173
reggae,27,1199.539435,58588.543,"[0.6468334197998047, 0.547732412815094, 0.5406346917152405, 0.521908700466156, 0.6558148264884949, 0.5810961127281189, 0.5877287983894348, 0.6840695142745972, 0.5915124416351318, 0.5751912593841553, 0.5671886801719666, 0.690741777420044]","[[ 1.54094705e-03 -8.31357552e-04 -4.43945264e-03 ...  1.36770020e-03
  -2.81181436e-03 -5.40524116e-03]
 [ 2.32003179e-03  2.93038017e-05 -1.33276096e-03 ...  3.75467670e-03
   3.20859888e-03 -4.82989473e-04]
 [-1.10529438e-02 -1.27378106e-02 -1.09032243e-02 ...  1.53182000e-02
   1.07603744e-02  7.07518309e-03]
 [ 1.26408860e-02  1.17103010e-02  8.89452547e-03 ...  5.96369058e-03
   6.97912276e-03  3.37903202e-03]
 [ 1.32632790e-03  1.74496878e-03  3.24174307e-03 ...  1.65609031e-03
   2.57006196e-03  4.52471413e-03]
 [-8.67687166e-04 -2.29838304e-03 -4.40466963e-03 ... -1.49965286e-03
  -3.87162901e-03 -3.87579948e-03]]",135.9991776,-105.18881
reggae,28,1103.644537,59608.285,"[0.6567230820655823, 0.6901864409446716, 0.6368170976638794, 0.7021124958992004, 0.6496080756187439, 0.6723758578300476, 0.6577342748641968, 0.6758489012718201, 0.7967509627342224, 0.6896985173225403, 0.6928895115852356, 0.6193972826004028]","[[-8.29579327e-05 -4.52986758e-04 -1.01114648e-03 ... -1.17487313e-03
  -7.73460900e-05  6.17547725e-04]
 [ 2.08615580e-03  3.36277985e-03  4.35417761e-03 ...  5.14027480e-03
   4.16350084e-03  2.87549621e-03]
 [ 6.75262511e-03  6.11744821e-03  5.19667566e-03 ... -2.69100070e-03
  -2.59604305e-03 -8.72813165e-04]
 [ 6.83838129e-03  6.24300539e-03  8.12277943e-03 ...  1.56294629e-02
   1.89406946e-02  1.48704052e-02]
 [-1.20527458e-04  4.56864847e-04  2.17530139e-03 ...  9.56099326e-04
   2.00567123e-03  1.31647188e-03]
 [-1.57222338e-03 -1.22660212e-03 -1.82416663e-03 ... -9.05172899e-04
  -2.05845945e-03 -3.80531140e-03]]",156.6051136,-121.53138
reggae,29,539.5820898,65253.492,"[0.7001883387565613, 0.6512863636016846, 0.6532808542251587, 0.6240875124931335, 0.7490441203117371, 0.7436380982398987, 0.7511014938354492, 0.6318169832229614, 0.5989069938659668, 0.6907656192779541, 0.7074180841445923, 0.8325175642967224]","[[ 5.50687912e-03  6.32449762e-03  3.71103525e-03 ...  9.27732570e-04
  -1.14190237e-04  2.43309587e-03]
 [ 2.91224895e-03  1.01438818e-03  4.35673595e-03 ...  2.51554112e-04
   1.06658773e-03  7.72676061e-04]
 [-3.96370888e-06 -1.83794647e-03 -6.36467338e-03 ... -2.06393003e-03
   8.72679055e-04  2.20638514e-03]
 [ 8.51432979e-03  7.03685731e-03  1.19660869e-02 ...  9.88215953e-03
   9.39928740e-03  5.91790676e-03]
 [ 9.39677988e-04  4.49228441e-04  4.54893641e-04 ...  3.61921124e-04
  -6.68390390e-04  5.97426982e-04]
 [-5.71444444e-03 -3.70036811e-03 -3.18939984e-03 ... -1.72958896e-03
  -3.58145684e-04 -1.53151155e-03]]",151.9990809,-139.21933
reggae,32,826.8141872,48957.793,"[0.7001920342445374, 0.6313453316688538, 0.8108317255973816, 0.6687575578689575, 0.6736326813697815, 0.7257930040359497, 0.6428158283233643, 0.6499737501144409, 0.6800774335861206, 0.8074961304664612, 0.7081758379936218, 0.6408901810646057]","[[ 0.00711086  0.00705153  0.00868786 ...  0.00405796  0.00257167
   0.00504714]
 [-0.00326662  0.00234729  0.00156297 ... -0.00107921  0.00035686
   0.00112179]
 [ 0.00108369 -0.00044879 -0.00334837 ...  0.00076311 -0.00084823
   0.00137424]
 [ 0.00819344  0.00704189  0.0054436  ...  0.01151893  0.01424237
   0.01205226]
 [ 0.00024516  0.00080163  0.00144251 ...  0.00153132  0.00289439
   0.00222516]
 [-0.00133674 -0.00081338 -0.00155451 ... -0.00279327 -0.00246755
  -0.00265125]]",147.65625,-122.82602
reggae,34,601.0451843,63447.934,"[0.7590352892875671, 0.6052078604698181, 0.6948404908180237, 0.7213264107704163, 0.612246572971344, 0.6650538444519043, 0.6001145839691162, 0.7085790038108826, 0.6192482709884644, 0.5481405854225159, 0.5762724876403809, 0.6205658912658691]","[[ 1.95117330e-03  3.66162366e-03  2.60436551e-03 ...  5.97632185e-03
   5.28141389e-03  3.04441947e-03]
 [ 2.25485366e-03  3.67432949e-03  2.84718575e-03 ...  4.64732718e-03
   4.30091867e-03  4.66377568e-03]
 [ 5.79535961e-04 -6.94725662e-03 -5.86789846e-03 ... -4.11090255e-03
  -4.39289212e-03 -1.37254596e-03]
 [ 4.23982739e-03  3.44431400e-03  7.06401467e-03 ... -1.26496702e-03
  -2.07659602e-03  2.42021680e-03]
 [-3.50493937e-05 -5.51673070e-04  8.95543626e-04 ...  3.65318308e-04
  -1.45070421e-03  4.16379313e-04]
 [-3.01401317e-03 -3.64099443e-03 -3.68054397e-03 ... -2.03700922e-03
  -1.54964626e-03 -2.54444778e-04]]",126.0480183,-132.3002
reggae,35,912.9683953,70979.95,"[0.715006947517395, 0.6990981698036194, 0.841968297958374, 0.6586839556694031, 0.6346749663352966, 0.7006202340126038, 0.6762965321540833, 0.6969876885414124, 0.6111734509468079, 0.6908470392227173, 0.6592658162117004, 0.6519783139228821]","[[ 6.21193219e-04  6.64755465e-03  3.30364341e-03 ...  5.75542607e-03
   8.25058132e-03  6.25522018e-03]
 [ 8.88006517e-03  4.97830592e-03 -1.76015224e-04 ... -1.29066495e-03
  -1.66102159e-03  1.28959066e-03]
 [ 4.73951548e-03 -2.50369310e-04  2.51886249e-03 ...  6.06898963e-03
   2.97592580e-03  1.58555806e-03]
 [ 1.26230270e-02  1.24880597e-02  1.54927447e-02 ...  1.19606853e-02
   1.83431134e-02  9.52667743e-03]
 [ 1.54530273e-03  1.18462692e-03  2.30791095e-03 ...  9.42991291e-04
   1.13503061e-03  1.21528224e-03]
 [-9.70039517e-04  3.21678817e-05 -2.18156353e-03 ... -2.15362757e-03
  -1.93794258e-03 -3.36010382e-03]]",109.9567819,-115.640114
reggae,36,849.9265147,54224.836,"[0.6231979727745056, 0.67759108543396, 0.5231903195381165, 0.4931372404098511, 0.5494655966758728, 0.5766409039497375, 0.8114604949951172, 0.6330854892730713, 0.57826828956604, 0.6664072275161743, 0.5466364026069641, 0.645480751991272]","[[-1.49962839e-03 -1.69117463e-03 -1.44513728e-03 ... -3.91394356e-03
  -3.93323493e-03 -1.58257593e-03]
 [ 1.37706977e-03  2.61484004e-03  2.01746781e-03 ... -1.38967618e-04
   3.92711275e-04  1.38315643e-03]
 [ 7.97542930e-03  8.61103833e-03  4.23774123e-03 ...  2.17881799e-03
  -1.78949535e-03  1.83377415e-03]
 [ 1.37583762e-02  1.50408745e-02  1.60387903e-02 ...  1.63145587e-02
   1.63515508e-02  9.87226516e-03]
 [ 1.21027518e-04  6.76768821e-04  8.81399983e-04 ... -1.20471644e-03
  -1.49130266e-03  6.22365477e-05]
 [ 6.04152679e-04 -8.37836415e-05 -5.55036590e-04 ...  3.30302864e-05
   9.52832401e-04 -1.60840712e-03]]",114.84375,-114.200714
reggae,37,886.5719541,75215.24,"[0.7225371599197388, 0.7058294415473938, 0.7346304059028625, 0.684623658657074, 0.7137428522109985, 0.6331552267074585, 0.6391101479530334, 0.6321982145309448, 0.6697826981544495, 0.7407116293907166, 0.7024185657501221, 0.727061927318573]","[[ 1.85035037e-03 -1.28648640e-03  6.38538874e-04 ...  1.97074598e-03
   2.43913241e-03  4.53110893e-03]
 [-5.86238490e-04 -5.11907517e-04  1.88205378e-03 ... -1.97604403e-03
  -1.94945689e-03 -2.08211583e-04]
 [ 6.99470937e-03  1.91706419e-03  1.08633935e-03 ...  1.81699544e-03
  -2.05701590e-03  4.76621091e-04]
 [ 1.05979890e-02  1.05060712e-02  6.35158271e-03 ...  1.15260333e-02
   1.91600472e-02  2.06927955e-02]
 [-2.46255543e-05  4.87762126e-04  2.53459639e-04 ...  1.48417922e-03
   2.22750447e-03  1.06992920e-03]
 [-6.01551495e-03 -5.83586842e-03 -2.40036659e-03 ... -1.76112726e-03
  -2.05784477e-03 -2.28276849e-03]]",151.9990809,-125.933525
reggae,38,1026.986396,51372.832,"[0.49803727865219116, 0.46627068519592285, 0.4385455846786499, 0.5191396474838257, 0.6109522581100464, 0.5771310925483704, 0.6570723652839661, 0.6054139137268066, 0.6479084491729736, 0.5535802841186523, 0.5039755702018738, 0.5594300627708435]","[[ 6.97822368e-04  3.15707629e-05 -1.49119939e-03 ...  3.38487189e-04
   3.15012820e-03  4.45107394e-03]
 [-6.89052289e-04  2.25799686e-03  2.54435070e-03 ...  2.16165742e-03
   3.76429087e-03  2.15511502e-03]
 [ 9.25898552e-04  3.14418226e-03  1.57576501e-02 ... -6.53237104e-04
   3.35381180e-03  3.15998495e-03]
 [ 1.25842094e-02  2.28863060e-02  2.68091038e-02 ...  1.49242282e-02
   1.08317807e-02  3.50604951e-03]
 [ 1.44585847e-03  1.48725056e-03  4.67821008e-04 ...  3.37146196e-03
   1.59477000e-03  8.95456519e-04]
 [-1.02249160e-03 -4.83322889e-04 -1.26592629e-03 ... -2.59133615e-03
  -2.28071027e-03 -1.44775957e-03]]",126.0480183,-111.16684
reggae,40,1926.581311,41625.367,"[0.46072858572006226, 0.5681146383285522, 0.633967936038971, 0.6149606108665466, 0.6013783812522888, 0.5440657734870911, 0.5998947024345398, 0.5986570715904236, 0.4376939535140991, 0.522270679473877, 0.5044483542442322, 0.509937047958374]","[[ 1.16818602e-02  1.31105924e-02  8.64459829e-03 ...  3.98221279e-03
   5.02700581e-03  6.24536463e-03]
 [ 3.15415708e-03  5.07054536e-03  7.75169753e-03 ... -4.45339570e-04
  -1.45985903e-04  2.71063940e-03]
 [ 5.68414479e-03  9.06383991e-03  4.22410667e-03 ...  1.10450611e-02
   1.12498030e-02  1.30874664e-02]
 [ 9.46462154e-03  1.53616145e-02  2.17973292e-02 ...  2.82689929e-04
  -2.26306915e-03  3.23051214e-03]
 [ 7.71277007e-04 -1.03855767e-03 -3.93954024e-04 ... -1.44670696e-03
  -2.66082454e-03 -1.22309931e-03]
 [ 1.78907067e-05  6.43171370e-05 -1.40065327e-04 ...  3.21549363e-03
   4.29185107e-03  1.17231719e-03]]",92.28515625,-58.3111
reggae,41,887.0610663,67752.664,"[0.5553755760192871, 0.5057379007339478, 0.5774862766265869, 0.5408941507339478, 0.5500231981277466, 0.6498154997825623, 0.5159031748771667, 0.4861501157283783, 0.5203613042831421, 0.6192793846130371, 0.7561041116714478, 0.5882459878921509]","[[-0.0020739  -0.00363801 -0.00124635 ...  0.00483404  0.00232008
   0.00250229]
 [-0.00554521 -0.00968657 -0.01135024 ... -0.00255399 -0.00209445
  -0.00252289]
 [ 0.00315955  0.00660573  0.01452681 ...  0.00588155  0.00258193
  -0.0019777 ]
 [ 0.00166759  0.0013762   0.00739006 ...  0.01274531  0.01069385
   0.00740088]
 [ 0.00169495  0.00189759  0.00210653 ...  0.00282778  0.0026258
   0.00267658]
 [-0.00299705 -0.00511711 -0.00176955 ... -0.00098985 -0.00099468
  -0.00100924]]",117.4538352,-126.89306
reggae,42,1826.548813,57704.223,"[0.6255964040756226, 0.6652398109436035, 0.6999109387397766, 0.6562109589576721, 0.7203166484832764, 0.5705685615539551, 0.667905330657959, 0.6611883044242859, 0.6337855458259583, 0.7482383847236633, 0.6167957782745361, 0.5758219361305237]","[[-0.00551225 -0.00973935 -0.00300328 ...  0.00315988  0.00426825
   0.00164902]
 [ 0.00620768 -0.00125818 -0.00974188 ...  0.00284405  0.00089715
  -0.00026381]
 [-0.00557984 -0.01337412 -0.01464797 ...  0.00396885 -0.00275152
  -0.00430281]
 [ 0.01551098  0.01065054  0.00246447 ... -0.00354232 -0.0023873
  -0.00289235]
 [-0.00080112 -0.00205583 -0.00381181 ... -0.00156495  0.00089081
   0.00052325]
 [-0.00408181 -0.00397307 -0.00324439 ...  0.00093285  0.00043152
  -0.00066399]]",120.1853198,-105.39603
reggae,43,1243.516213,45473.023,"[0.8264349102973938, 0.49994978308677673, 0.4688379764556885, 0.4630619287490845, 0.6725283861160278, 0.5963546633720398, 0.4742486774921417, 0.6505639553070068, 0.4432557225227356, 0.45632266998291016, 0.3568408787250519, 0.5046932697296143]","[[-0.00177553 -0.00040707 -0.00543865 ... -0.00512076 -0.00252859
  -0.00733255]
 [-0.00278451 -0.00417675 -0.00510114 ... -0.00370806 -0.00344375
  -0.00726838]
 [ 0.00328284  0.00696979  0.00806493 ...  0.00479684  0.00115485
   0.00173243]
 [ 0.00935318  0.01193771  0.00944879 ... -0.00315437 -0.00221635
  -0.00154141]
 [ 0.00107437  0.00216084  0.00098633 ...  0.00173602  0.00235275
   0.00368762]
 [-0.00363168 -0.00398052 -0.00324137 ... -0.00152675 -0.0008534
  -0.00193273]]",156.6051136,-102.46371
reggae,46,1187.280916,56805.188,"[0.5865119099617004, 0.5984465479850769, 0.5931178331375122, 0.6713089346885681, 0.5560920834541321, 0.5186100006103516, 0.5838447213172913, 0.49979168176651, 0.5311018228530884, 0.4856606125831604, 0.5538076162338257, 0.5945476293563843]","[[ 0.00499624  0.00753047  0.00800442 ...  0.0081876   0.00621057
   0.00596548]
 [-0.00425768 -0.00907633 -0.00870215 ... -0.00632305 -0.00445175
  -0.00270881]
 [ 0.00230847 -0.00118721  0.00606582 ...  0.01243969  0.01533949
   0.01121224]
 [ 0.0149949   0.01364237  0.00970252 ... -0.00384903 -0.00224001
   0.00444771]
 [ 0.00507605  0.00561216  0.00722221 ...  0.00113179  0.00085913
   0.00274583]
 [ 0.00082786 -0.00035229 -0.00081314 ...  0.00593911  0.00365614
   0.00250836]]",112.3471467,-92.4323
reggae,47,2098.79657,64636.582,"[0.6245144605636597, 0.5257664322853088, 0.5774705410003662, 0.5308051705360413, 0.5571339130401611, 0.6173213720321655, 0.5604014992713928, 0.664553701877594, 0.567451536655426, 0.5465918183326721, 0.5024166107177734, 0.5304457545280457]","[[ 0.00615004  0.00483449  0.0035353  ...  0.00402253  0.00177378
   0.00223389]
 [-0.00375267 -0.00703628 -0.01027757 ... -0.00780935 -0.01303438
  -0.01031438]
 [ 0.00491156  0.00699018  0.0030011  ... -0.00499314 -0.00518881
  -0.00202604]
 [-0.0004544  -0.00198751 -0.00781976 ...  0.02731992  0.03653643
   0.02321177]
 [-0.00025198 -0.00472311 -0.0075808  ...  0.00017681 -0.00058723
   0.00058296]
 [ 0.00284644  0.00233235 -0.00091015 ...  0.00371866  0.00325046
   0.0015041 ]]",147.65625,-73.51239
reggae,48,1816.665047,66564.91,"[0.5986452102661133, 0.5884138345718384, 0.5887371897697449, 0.7147342562675476, 0.5215977430343628, 0.502260684967041, 0.6001592874526978, 0.5814797878265381, 0.7484171390533447, 0.6048361659049988, 0.5888453722000122, 0.6661379337310791]","[[ 0.00890699  0.01022852  0.01024027 ...  0.00235427  0.00314942
  -0.00095689]
 [-0.00472015 -0.00498237 -0.00304852 ... -0.00861452 -0.00546514
  -0.00045606]
 [-0.00416237 -0.00760284  0.00330561 ...  0.00155863  0.0019237
   0.00396459]
 [ 0.00704931  0.00615755  0.00598118 ...  0.03372905  0.02429722
   0.01519445]
 [ 0.00520391  0.00589904  0.00196837 ...  0.01013147  0.00959325
   0.00552597]
 [-0.00075758 -0.00031931 -0.00168371 ... -0.00484224 -0.00538285
  -0.00596855]]",117.4538352,-110.925575
reggae,49,1059.710705,56827.97,"[0.6968664526939392, 0.6384449601173401, 0.5976043939590454, 0.7217749953269958, 0.6266858577728271, 0.5906819701194763, 0.5130509734153748, 0.6238566040992737, 0.6473278999328613, 0.5107041001319885, 0.5630346536636353, 0.5850390195846558]","[[ 0.0100659   0.00917631  0.00804974 ...  0.00216303  0.00109263
   0.00051363]
 [-0.00274742  0.00058642  0.00091819 ... -0.00424302 -0.00401694
  -0.0038745 ]
 [ 0.0078277  -0.00478227 -0.02022913 ...  0.0047126   0.00440045
   0.00815104]
 [ 0.01730718  0.01911054  0.01280266 ...  0.01320699  0.00699548
   0.00674832]
 [ 0.00153033  0.00198539  0.00029364 ...  0.00199183  0.00184975
   0.0004097 ]
 [ 0.00370758  0.0007978   0.0019163  ...  0.00023432  0.00041092
   0.00011374]]",97.50884434,-118.573944
reggae,50,2557.122515,86824.13,"[0.6297111511230469, 0.6846901774406433, 0.6651985049247742, 0.7670729160308838, 0.6834235787391663, 0.5848742723464966, 0.677864670753479, 0.5877466797828674, 0.6061486601829529, 0.5540391206741333, 0.7182016968727112, 0.7927634119987488]","[[ 0.00299699  0.00108812  0.00354146 ...  0.00345701  0.00286203
   0.00450061]
 [-0.0034898  -0.00493548 -0.00505043 ... -0.00564206 -0.00668893
  -0.00383539]
 [ 0.00482327 -0.00058476  0.00077552 ...  0.01389407  0.00816855
   0.00431088]
 [ 0.00276577 -0.00471899  0.00066803 ...  0.00691269  0.00736529
   0.0125505 ]
 [ 0.00137797  0.00314901  0.00292638 ...  0.00353395  0.00411994
   0.00459627]
 [-0.0007272   0.00217996  0.00390246 ...  0.00133237  0.00122738
   0.00036098]]",126.0480183,-106.07505
reggae,51,5565.249404,77692.64,"[0.7559059858322144, 0.7560703158378601, 0.7995764017105103, 0.8507044315338135, 0.8596019744873047, 0.7497169375419617, 0.7017908096313477, 0.6651002764701843, 0.6623624563217163, 0.639495849609375, 0.7431576251983643, 0.8673291206359863]","[[ 0.00128788  0.00162021  0.00365704 ...  0.00491855  0.0050223
   0.00426492]
 [-0.00132507 -0.00191967 -0.00042878 ... -0.00099807 -0.0031829
  -0.00301825]
 [ 0.00241872  0.00392753 -0.00037608 ...  0.00506733  0.00347857
   0.00027574]
 [ 0.01273589  0.01192281  0.00530552 ...  0.01071972  0.01099847
   0.01200352]
 [ 0.00142117  0.00085938  0.00091928 ...  0.00373834  0.00548653
   0.00502438]
 [-0.00015079  0.00072281 -0.00096791 ... -0.0025864  -0.00204815
  -0.00049797]]",129.1992188,-96.63034
reggae,52,1992.666521,64963.023,"[0.6698724031448364, 0.847827672958374, 0.7672780752182007, 0.7098092436790466, 0.7569302320480347, 0.7104129195213318, 0.6983994841575623, 0.6308009028434753, 0.6321805715560913, 0.6149657368659973, 0.580333948135376, 0.6146455407142639]","[[ 4.36505715e-04  2.12280156e-03  5.44997753e-03 ...  1.23007024e-02
   8.16759112e-03  4.50279826e-03]
 [ 2.06334367e-03  4.40684966e-03  7.01605059e-03 ...  3.43648650e-03
   2.31460777e-03  8.42343883e-04]
 [-9.65730846e-03 -2.56769359e-03  6.68212026e-03 ...  7.49762356e-03
   1.02258027e-02  1.24975741e-02]
 [ 1.95024610e-02  1.53908357e-02  8.05667043e-03 ...  1.40425265e-02
   3.88594717e-03  4.83798981e-03]
 [-1.29172373e-03  1.11504110e-03  2.45584817e-03 ... -2.96930695e-03
  -6.97890726e-05  3.23273231e-03]
 [ 3.75008211e-03  5.31315245e-03  4.30797972e-03 ...  1.05686486e-05
   1.18401647e-03  1.39649957e-03]]",132.5120192,-119.95846
